id,release_date,title,vote_average,vote_count
7453,2005-01-15,The Hitchhiker's Guide to the Galaxy,6.6,1315
105864,2015-11-14,The Good Dinosaur,6.6,1736
26388,2010-09-24,Buried,6.6,827
1824,2004-02-13,50 First Dates,6.6,2105
188927,2016-07-07,Star Trek Beyond,6.6,2568
11086,2001-12-21,The Majestic,6.6,188
9367,1992-09-04,El Mariachi,6.6,238
13898,2000-09-08,The Circle,6.6,17
83542,2012-10-26,Cloud Atlas,6.6,2977
1125,2006-12-25,Dreamgirls,6.6,284
7504,1998-09-16,Earth,6.6,9
10105,2003-09-11,Saints and Soldiers,6.6,98
9362,1990-01-19,Tremors,6.6,864
14729,1980-05-12,The Long Riders,6.6,50
59967,2012-09-26,Looper,6.6,4697
325789,2016-07-13,The Infiltrator,6.6,573
75900,2011-10-17,My Week with Marilyn,6.6,406
254,2005-12-14,King Kong,6.6,2337
11690,1988-02-26,Bloodsport,6.6,363
2148,1984-12-14,The Cotton Club,6.6,68
25,2005-11-04,Jarhead,6.6,765
9900,2006-01-06,Grandma's Boy,6.6,220
49963,1996-07-17,Walking and Talking,6.6,7
45132,2010-09-09,Super,6.6,441
10138,2010-04-28,Iron Man 2,6.6,6849
20763,1992-02-21,Radio Flyer,6.6,53
18925,2006-09-29,Facing the Giants,6.6,64
1495,2005-05-03,Kingdom of Heaven,6.6,1157
8847,2008-02-12,Standard Operating Procedure,6.6,14
309425,2015-03-20,Do You Believe?,6.6,48
13996,2008-08-06,Bottle Shock,6.6,60
291362,2015-03-06,Road Hard,6.6,8
270303,2015-02-04,It Follows,6.6,1832
23963,2009-03-06,Pontypool,6.6,183
11624,1972-08-06,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,6.6,215
9763,2005-06-06,Goal!: The Dream Begins,6.6,238
17979,2009-11-04,A Christmas Carol,6.6,1095
245916,2014-10-09,Kill the Messenger,6.6,355
9311,1997-02-13,Smilla's Sense of Snow,6.6,60
710,1995-11-16,GoldenEye,6.6,1174
80274,2013-10-23,Ender's Game,6.6,2303
846,1998-06-19,The X Files,6.6,488
9372,2004-01-17,Super Size Me,6.6,506
136400,2013-08-02,2 Guns,6.6,1589
22267,1999-11-24,Ride with the Devil,6.6,49
9654,2003-05-30,The Italian Job,6.6,1919
20862,1998-01-16,Smoke Signals,6.6,24
6575,2007-12-21,Walk Hard: The Dewey Cox Story,6.6,212
11770,2001-07-12,Shaolin Soccer,6.6,491
232672,2014-05-21,Blended,6.6,1006
8872,1992-02-14,Wayne's World,6.5,728
74465,2011-12-22,We Bought a Zoo,6.5,909
1365,2001-11-11,Monster's Ball,6.5,250
39269,1980-05-01,Out of the Blue,6.5,17
46195,2011-04-03,Rio,6.5,2166
39781,2010-07-09,The Kids Are All Right,6.5,506
1389,1998-06-26,Out of Sight,6.5,333
205775,2015-11-20,In the Heart of the Sea,6.5,1276
38363,2010-05-20,Fair Game,6.5,235
10800,2008-03-19,Dragon Hunters,6.5,129
96724,2012-09-06,Anna Karenina,6.5,639
14662,1998-08-14,Slums of Beverly Hills,6.5,44
22794,2009-09-17,Cloudy with a Chance of Meatballs,6.5,1747
227973,2015-11-05,The Peanuts Movie,6.5,604
46332,2010-05-18,Of Gods and Men,6.5,91
4547,2002-03-29,Panic Room,6.5,1267
29920,2010-01-15,Easy Money,6.5,63
634,2001-04-13,Bridget Jones's Diary,6.5,1356
8355,2009-06-29,Ice Age: Dawn of the Dinosaurs,6.5,2271
14823,2006-12-01,London to Brighton,6.5,34
14014,2007-04-01,The Hammer,6.5,15
9336,1984-03-22,Police Academy,6.5,602
7446,2008-08-09,Tropic Thunder,6.5,1667
41216,2010-07-10,Legend of the Guardians: The Owls of Ga'Hoole,6.5,703
9481,1999-11-04,The Bone Collector,6.5,826
1635,2005-07-20,The Island,6.5,1770
8976,2005-04-22,A Lot Like Love,6.5,318
1562,2007-04-26,28 Weeks Later,6.5,1197
17113,2005-03-25,The Ballad of Jack and Rose,6.5,43
12113,2008-10-10,Body of Lies,6.5,895
6478,2004-12-17,Beyond the Sea,6.5,55
55604,1940-08-30,Boom Town,6.5,8
12133,2008-07-25,Step Brothers,6.5,1062
11820,2003-12-19,Mona Lisa Smile,6.5,393
14054,2008-03-07,Snow Angels,6.5,48
57120,2010-09-05,Meek's Cutoff,6.5,77
11412,1996-10-11,The Long Kiss Goodnight,6.5,314
12160,1994-06-24,Wyatt Earp,6.5,202
9087,1995-11-17,The American President,6.5,195
253306,2014-09-04,Housebound,6.5,358
1246,2006-12-20,Rocky Balboa,6.5,835
52790,2000-05-05,The Basket,6.5,6
68727,2013-03-27,Trance,6.5,956
2023,2004-03-05,Hidalgo,6.5,318
5994,2000-12-12,The Family Man,6.5,521
33196,2009-06-06,Tidal Wave,6.5,48
544,1998-07-15,There's Something About Mary,6.5,1590
25428,2003-10-05,I Love Your Work,6.5,2
6538,2007-12-19,Charlie Wilson's War,6.5,338
3021,2007-07-12,1408,6.5,1343
30596,2009-12-18,Bodyguards and Assassins,6.5,57
2976,2007-07-13,Hairspray,6.5,709
4349,2007-08-22,The Kingdom,6.5,513
9737,1995-04-07,Bad Boys,6.5,1699
13579,2008-08-22,The Longshots,6.5,11
950,2006-03-23,Ice Age: The Meltdown,6.5,2951
1903,2001-12-10,Vanilla Sky,6.5,1078
10316,2011-09-24,The Ides of March,6.5,910
20156,1994-09-24,Exotica,6.5,64
127918,2012-07-09,The Gatekeepers,6.5,39
290864,2014-10-31,Kung Fu Jungle,6.5,114
157849,2014-07-25,A Most Wanted Man,6.5,541
38050,2011-03-03,The Adjustment Bureau,6.5,1652
157847,2014-04-11,Joe,6.5,338
200505,2014-04-11,Draft Day,6.5,304
9104,2001-09-08,Buffalo Soldiers,6.5,93
34769,2009-09-12,Defendor,6.5,195
266102,2014-07-03,Desert Dancer,6.5,18
298,2007-06-07,Ocean's Thirteen,6.5,1999
8536,1980-12-04,Superman II,6.5,629
14293,2002-06-07,Poolhall Junkies,6.5,25
10045,2004-11-09,District B13,6.5,565
9352,2004-02-20,EuroTrip,6.5,656
64678,2011-06-17,The Art of Getting By,6.5,415
5,1995-12-09,Four Rooms,6.5,530
8467,1994-12-16,Dumb and Dumber,6.5,1859
12227,1991-01-18,White Fang,6.5,135
31005,2002-09-09,Moonlight Mile,6.5,52
12535,1977-12-25,High Anxiety,6.5,84
11253,2008-07-11,Hellboy II: The Golden Army,6.5,1527
55306,1997-06-13,Ulee's Gold,6.5,19
35691,2010-04-09,Letters to God,6.5,37
1487,2004-04-02,Hellboy,6.5,2225
8834,1997-08-07,Conspiracy Theory,6.5,431
2300,1996-11-15,Space Jam,6.5,1288
20770,1999-09-12,But I'm a Cheerleader,6.5,101
4911,2002-12-14,Dark Blue,6.5,85
11229,1996-08-23,Freeway,6.5,95
164457,2013-12-06,Out of the Furnace,6.5,720
9007,2005-09-16,Just Like Heaven,6.5,579
10557,1999-05-14,East Is East,6.5,59
4566,2007-09-28,Michael Clayton,6.5,501
1701,1997-06-01,Con Air,6.5,1270
13090,2008-01-18,Sunshine Cleaning,6.5,255
6687,2008-01-18,Transsiberian,6.5,195
31306,1999-10-22,Crazy in Alabama,6.5,12
8413,1997-08-15,Event Horizon,6.5,742
14635,2002-03-25,The Rookie,6.5,110
11091,2001-10-19,Riding in Cars with Boys,6.5,103
8967,2011-05-18,The Tree of Life,6.5,987
51540,2011-07-08,Horrible Bosses,6.5,2277
8065,2008-03-27,21,6.5,1375
38448,2009-09-14,Ondine,6.5,84
50544,2011-07-21,Friends with Benefits,6.5,2237
289180,2014-08-28,H.,6.5,4
41508,2005-02-10,Fateless,6.5,28
241259,2016-05-25,Alice Through the Looking Glass,6.5,1725
9685,2002-09-13,Igby Goes Down,6.5,95
315011,2016-07-29,Shin Godzilla,6.5,143
84355,2011-09-11,Your Sister's Sister,6.5,137
14181,2000-02-18,Boiler Room,6.5,201
339408,2016-09-09,The Birth of a Nation,6.5,178
9093,2002-09-08,The Four Feathers,6.5,159
2428,1965-02-15,The Greatest Story Ever Told,6.5,41
816,1997-05-02,Austin Powers: International Man of Mystery,6.5,1013
668,1969-12-12,On Her Majesty's Secret Service,6.5,456
86825,2013-02-28,Stoker,6.5,882
365222,2015-12-19,Ip Man 3,6.5,379
77459,2011-10-12,A Monster in Paris,6.5,313
19898,2009-09-08,Pandorum,6.5,774
17908,2000-01-14,My Dog Skip,6.5,69
2001,2007-05-25,We Own the Night,6.5,323
11780,1995-04-13,Rob Roy,6.5,148
14290,2002-01-12,Better Luck Tomorrow,6.5,27
9588,1990-10-17,Quigley Down Under,6.5,119
956,2006-05-03,Mission: Impossible III,6.5,2028
13448,2009-05-13,Angels & Demons,6.5,2129
192577,2013-09-07,Space Pirate Captain Harlock,6.5,356
54897,2011-02-25,The Grace Card,6.5,10
4944,2008-09-05,Burn After Reading,6.5,1222
8669,2008-02-22,Charlie Bartlett,6.5,225
15049,2006-07-06,Bon Cop Bad Cop,6.5,42
22796,1998-09-11,Simon Birch,6.5,52
660,1965-12-16,Thunderball,6.5,562
10147,2003-11-26,Bad Santa,6.5,656
11601,1999-09-10,Stir of Echoes,6.5,330
9726,2006-09-09,A Good Year,6.5,357
10890,1981-06-25,Stripes,6.5,249
87502,2012-11-02,Flight,6.5,2415
42618,1969-01-01,Sweet Charity,6.5,15
50456,2011-04-07,Hanna,6.5,1263
171274,2014-12-25,Inherent Vice,6.5,833
102382,2014-04-16,The Amazing Spider-Man 2,6.5,4179
22970,2012-04-12,The Cabin in the Woods,6.5,2263
9614,1996-02-16,Happy Gilmore,6.5,755
135397,2015-06-09,Jurassic World,6.5,8662
9880,2001-08-03,The Princess Diaries,6.5,1023
2925,1996-09-20,The First Wives Club,6.5,166
13405,2008-07-03,The Children of Huang Shi,6.5,52
1930,2012-06-27,The Amazing Spider-Man,6.5,6586
49521,2013-06-12,Man of Steel,6.5,6359
241239,2014-12-30,A Most Violent Year,6.5,546
9766,2006-09-15,Gridiron Gang,6.5,206
253331,2014-09-06,Black or White,6.5,115
26171,2009-12-04,Everybody's Fine,6.5,284
283671,2014-08-07,Jungle Shuffle,6.5,1
9414,1997-11-14,The Man Who Knew Too Little,6.5,125
667,1967-06-12,You Only Live Twice,6.5,531
496,2006-11-01,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,6.5,1579
192136,2013-12-06,Mandela: Long Walk to Freedom,6.5,224
10156,1981-06-12,History of the World: Part I,6.5,204
18841,2001-09-12,The Lost Skeleton of Cadavra,6.5,30
20178,2009-08-20,World's Greatest Dad,6.5,177
11835,2007-08-31,Death Sentence,6.5,297
222649,2014-11-07,Rosewater,6.5,98
2669,1984-05-04,The Bounty,6.5,108
55721,2011-04-28,Bridesmaids,6.5,1661
73567,2011-09-10,Killer Joe,6.5,425
62630,2011-02-11,The Devil's Double,6.5,208
9716,1996-12-06,Everyone Says I Love You,6.5,147
848,1981-06-26,Dragonslayer,6.5,67
33542,1995-01-30,Rumble in the Bronx,6.5,240
270946,2014-11-22,Penguins of Madagascar,6.5,1346
294512,2014-07-21,Alpha and Omega: The Legend of the Saw Tooth Cave,6.5,4
9950,2006-03-16,Find Me Guilty,6.5,138
39513,2011-02-14,Paul,6.5,1789
71864,2012-08-15,The Odd Life of Timothy Green,6.5,386
3179,1996-12-15,Beavis and Butt-Head Do America,6.5,168
2044,2006-06-16,The Lake House,6.5,670
787,2005-06-07,Mr. & Mrs. Smith,6.5,2965
48138,2011-02-16,Unknown,6.5,1265
2779,2001-08-05,The Curse of the Jade Scorpion,6.5,165
16538,2009-03-20,"I Love You, Man",6.5,515
20322,2001-03-23,The Brothers,6.5,10
206197,2015-04-10,The Sisterhood of Night,6.5,31
7859,2006-08-11,Half Nelson,6.5,240
303858,2016-05-12,Money Monster,6.5,1068
10215,1998-04-23,Sliding Doors,6.5,354
92591,2012-04-27,Bernie,6.5,320
98568,2011-10-22,Enter Nowhere,6.5,49
239678,2014-09-10,This Is Where I Leave You,6.5,505
91586,2013-09-12,Insidious: Chapter 2,6.5,1211
841,1984-12-14,Dune,6.5,562
5955,2001-01-09,The Pledge,6.5,215
25189,1996-11-15,The Mirror Has Two Faces,6.5,47
136795,2013-06-27,The Heat,6.5,1575
35944,2001-08-24,Lucky Break,6.5,11
8328,2008-02-14,Step Up 2: The Streets,6.5,640
7443,2000-06-21,Chicken Run,6.5,1150
591,2006-05-17,The Da Vinci Code,6.5,2704
87499,2013-05-31,The East,6.5,305
12246,2007-09-20,Mongol: The Rise of Genghis Khan,6.5,158
36647,1998-08-21,Blade,6.5,1905
15660,1981-09-18,Mommie Dearest,6.5,54
1887,2006-05-24,Marie Antoinette,6.5,642
14577,1998-06-12,Dirty Work,6.5,66
113464,1981-05-04,Inchon,6.5,2
13158,2007-04-13,Aqua Teen Hunger Force Colon Movie Film for Theaters,6.5,35
57825,2004-02-11,Bride & Prejudice,6.5,110
44718,2010-01-22,Get Low,6.5,100
101267,2012-06-28,Katy Perry: Part of Me,6.5,85
64328,2011-11-22,The Muppets,6.5,501
62835,2011-07-27,Colombiana,6.5,824
10072,1987-02-27,A Nightmare on Elm Street 3: Dream Warriors,6.5,354
57214,2012-03-01,Project X,6.5,1564
11322,2009-07-01,Public Enemies,6.5,1344
25195,2010-01-08,Leap Year,6.4,465
294086,2014-07-26,Tiger Orange,6.4,4
10773,2005-09-09,Mrs Henderson Presents,6.4,62
15670,2009-02-16,Madea Goes to Jail,6.4,52
11598,1977-08-10,The Kentucky Fried Movie,6.4,66
9567,2003-03-07,Tears of the Sun,6.4,573
64973,2005-01-28,"Peace, Propaganda & the Promised Land",6.4,4
12797,2008-09-19,Ghost Town,6.4,286
1865,2011-05-14,Pirates of the Caribbean: On Stranger Tides,6.4,4948
109451,2013-09-26,Cloudy with a Chance of Meatballs 2,6.4,915
16523,2009-10-16,Where the Wild Things Are,6.4,572
14022,1990-07-27,Slacker,6.4,77
264656,2014-05-18,The Homesman,6.4,258
22972,2010-03-11,Green Zone,6.4,717
193893,2014-08-13,Let's Be Cops,6.4,1219
44770,2009-04-22,The Exploding Girl,6.4,15
12155,2010-03-03,Alice in Wonderland,6.4,4645
15673,2004-04-16,Connie and Carla,6.4,24
8953,2004-07-17,Steamboy,6.4,102
1439,1999-12-16,Anna and the King,6.4,197
116711,2013-05-15,Epic,6.4,1121
18292,2000-10-01,George Washington,6.4,36
84184,2012-08-03,Celeste & Jesse Forever,6.4,163
1571,2007-06-20,Live Free or Die Hard,6.4,2089
2059,2004-11-19,National Treasure,6.4,1926
8909,2008-06-19,Wanted,6.4,2528
2294,2001-08-22,Jay and Silent Bob Strike Back,6.4,480
246655,2016-05-18,X-Men: Apocalypse,6.4,4721
163,2004-12-09,Ocean's Twelve,6.4,2124
204082,2013-11-27,Homefront,6.4,875
605,2003-11-05,The Matrix Revolutions,6.4,3096
60400,1940-01-19,The Blue Bird,6.4,8
790,1980-02-08,The Fog,6.4,311
11980,1995-09-01,The Prophecy,6.4,138
7516,2006-12-09,Smokin' Aces,6.4,534
146216,2013-07-18,RED 2,6.4,1526
318850,2016-03-10,The Young Messiah,6.4,30
117251,2013-06-27,White House Down,6.4,1891
310,2003-05-23,Bruce Almighty,6.4,3012
80321,2012-06-06,Madagascar 3: Europe's Most Wanted,6.4,1808
95,1998-07-01,Armageddon,6.4,2482
24869,2009-01-23,Ink,6.4,101
11298,1981-04-03,The Howling,6.4,161
10569,2000-05-19,Small Time Crooks,6.4,155
1550,2003-01-19,Pieces of April,6.4,64
60420,2011-10-28,Like Crazy,6.4,381
417859,2011-10-28,Puss in Boots,6.4,451
10159,2003-09-26,The Rundown,6.4,514
8942,2008-05-22,Wendy and Lucy,6.4,64
8456,2008-03-04,Never Back Down,6.4,497
1911,1999-08-27,The 13th Warrior,6.4,510
192132,2014-05-09,Palo Alto,6.4,348
8198,2002-11-22,The Quiet American,6.4,81
68724,2013-08-07,Elysium,6.4,3439
109428,2013-04-05,Evil Dead,6.4,1723
39541,2002-03-22,Stolen Summer,6.4,9
19344,2006-03-08,Loving Annabelle,6.4,55
5175,2001-08-03,Rush Hour 2,6.4,1054
157,1984-05-31,Star Trek III: The Search for Spock,6.4,434
9689,2002-05-03,Hollywood Ending,6.4,113
18701,2004-09-03,Being Julia,6.4,23
137347,2013-11-29,Closer to the Moon,6.4,13
16290,2010-10-15,Jackass 3D,6.4,428
330770,2015-09-14,Evolution,6.4,47
7301,2005-11-16,Lonesome Jim,6.4,26
1894,2002-05-15,Star Wars: Episode II - Attack of the Clones,6.4,3992
5255,2004-11-10,The Polar Express,6.4,1474
75612,2013-04-10,Oblivion,6.4,4800
251471,2015-07-31,A LEGO Brickumentary,6.4,55
10934,2003-04-30,Under the Tuscan Sun,6.4,172
1710,1995-10-27,Copycat,6.4,194
13682,2005-02-11,Pooh's Heffalump Movie,6.4,88
13491,2007-12-17,Arn: The Knight Templar,6.4,76
12182,2008-10-03,Nick and Norah's Infinite Playlist,6.4,379
795,1998-04-10,City of Angels,6.4,529
231576,2014-01-18,Wish I Was Here,6.4,300
9672,2006-11-16,Infamous,6.4,60
11592,1994-04-13,Serial Mom,6.4,135
10731,1994-07-20,The Client,6.4,278
11400,2005-12-25,The New World,6.4,330
29912,1953-09-16,The Robe,6.4,42
16614,2009-04-03,Adventureland,6.4,737
17379,2006-01-13,Last Holiday,6.4,119
10471,2000-01-12,Next Friday,6.4,135
66,1997-02-14,Absolute Power,6.4,223
12094,2006-09-22,Jackass Number Two,6.4,298
8952,2009-01-18,I Love You Phillip Morris,6.4,503
16186,2005-02-25,Diary of a Mad Black Woman,6.4,71
10664,2009-09-15,[REC]²,6.4,489
6639,2007-10-04,Love in the Time of Cholera,6.4,81
10935,1980-11-19,Heaven's Gate,6.4,55
19848,1998-04-08,The Players Club,6.4,14
1624,1997-03-21,Liar Liar,6.4,1424
21610,1981-03-17,Nighthawks,6.4,86
7191,2008-01-15,Cloverfield,6.4,2251
14608,2007-02-02,Partition,6.4,6
18516,2008-08-08,Adam Resurrected,6.4,22
17339,1978-11-01,Force 10 from Navarone,6.4,91
75174,2012-01-26,The Grey,6.4,1451
28932,1978-04-26,F.I.S.T.,6.4,29
11283,2005-10-21,Nanny McPhee,6.4,711
16358,2004-10-15,Eulogy,6.4,34
31007,2010-10-29,Welcome to the Rileys,6.4,139
11935,1977-12-10,Capricorn One,6.4,131
10034,2001-07-16,High Heels and Low Lifes,6.4,12
2140,2001-07-06,Kiss of the Dragon,6.4,298
227156,2014-08-11,The Giver,6.4,1798
10719,2003-10-09,Elf,6.4,987
834,2006-01-12,Underworld: Evolution,6.4,1528
6440,2001-12-18,The Shipping News,6.4,108
83686,2012-09-07,The Words,6.4,379
16857,2002-06-14,The Dangerous Lives of Altar Boys,6.4,53
44147,2010-06-17,Wild Target,6.4,215
302,2003-05-18,Swimming Pool,6.4,153
137093,2013-10-31,Last Vegas,6.4,799
193,1994-11-17,Star Trek: Generations,6.4,452
20943,2009-07-24,The Ugly Truth,6.4,972
227719,2015-01-30,Project Almanac,6.4,933
312113,2012-12-07,Black November,6.4,4
301365,2016-06-08,The Neon Demon,6.4,887
10439,1993-07-16,Hocus Pocus,6.4,471
9490,1998-01-16,Half Baked,6.4,177
3635,2003-08-31,Girl with a Pearl Earring,6.4,377
11027,1981-03-20,The Postman Always Rings Twice,6.4,110
11596,1994-10-13,New Nightmare,6.4,291
253,1973-07-05,Live and Let Die,6.4,533
943,1992-05-15,Lethal Weapon 3,6.4,811
2105,1999-07-09,American Pie,6.4,2296
11354,2005-01-23,The Upside of Anger,6.4,72
1576,2002-03-15,Resident Evil,6.4,2065
367961,2015-11-12,Savva. Heart of the Warrior,6.4,7
2447,2006-12-01,The Nativity Story,6.4,35
12400,2008-04-07,Redbelt,6.4,76
104896,1999-08-27,A Dog Of Flanders,6.4,6
1921,2001-02-16,Sweet November,6.4,278
12184,2008-02-28,The Other Boleyn Girl,6.4,477
45610,2011-09-23,Machine Gun Preacher,6.4,286
1619,2000-09-08,The Way of the Gun,6.4,100
9913,2005-07-29,The Skeleton Key,6.4,573
1586,2004-03-12,Secret Window,6.4,972
8913,1989-04-21,Pet Sematary,6.4,407
3049,1994-02-04,Ace Ventura: Pet Detective,6.4,1648
64559,1997-10-15,The Swindle,6.4,5
5072,2006-05-19,Severance,6.4,169
9655,2006-03-17,She's the Man,6.4,671
1880,1984-08-10,Red Dawn,6.4,215
17734,2001-09-02,Thirteen Conversations About One Thing,6.4,25
8338,2008-05-14,Blindness,6.4,387
274479,2015-12-24,Joy,6.4,1581
865,1987-11-13,The Running Man,6.4,703
8012,1995-10-20,Get Shorty,6.4,302
10743,2003-04-25,Confidence,6.4,126
294254,2015-09-09,Maze Runner: The Scorch Trials,6.4,3040
13768,2002-10-11,Tuck Everlasting,6.4,128
184098,2014-06-20,Think Like a Man Too,6.4,225
1788,1984-02-17,Footloose,6.4,505
9331,1994-08-03,Clear and Present Danger,6.4,386
10414,1992-10-01,The Mighty Ducks,6.4,198
11507,1984-10-25,Body Double,6.4,137
10490,1999-07-23,Drop Dead Gorgeous,6.4,86
9535,1999-03-05,Analyze This,6.4,503
292,2005-09-12,Dave Chappelle's Block Party,6.4,28
82654,2013-01-31,Warm Bodies,6.4,2652
9870,2008-04-17,Forgetting Sarah Marshall,6.4,1172
8359,2008-07-02,Kit Kittredge: An American Girl,6.4,34
35219,2009-01-16,The Missing Person,6.4,9
9532,2000-03-16,Final Destination,6.4,1378
10999,1985-10-03,Commando,6.4,742
9526,2006-06-09,A Prairie Home Companion,6.4,81
19150,2000-08-21,The Crew,6.4,11
3595,1996-11-08,Ransom,6.4,470
2675,2002-08-02,Signs,6.4,1599
58492,2011-04-22,The Greatest Movie Ever Sold,6.4,88
22556,2008-12-17,The Yellow Handkerchief,6.4,52
211672,2015-06-17,Minions,6.4,4571
1999,2001-11-23,In the Bedroom,6.4,89
11313,2001-09-07,Hearts in Atlantis,6.4,131
15373,2008-02-03,Role Models,6.4,564
9903,2006-10-14,The Hoax,6.4,60
8488,2005-02-10,Hitch,6.4,1665
68812,2012-09-01,The Iceman,6.4,365
9613,2002-12-13,Spider,6.4,168
1123,2006-10-27,Catch a Fire,6.4,25
10741,2006-09-05,Bobby,6.4,119
40494,1956-05-30,Trapeze,6.4,22
10201,2008-12-09,Yes Man,6.4,1813
15173,2002-10-04,Jonah: A VeggieTales Movie,6.4,22
512,2006-07-27,Scoop,6.4,420
239566,2014-08-01,Get on Up,6.4,158
11631,2008-07-03,Mamma Mia!,6.4,1386
227975,2014-05-01,Futuro Beach,6.4,31
72197,2012-03-12,The Pirates! In an Adventure with Scientists!,6.4,374
10586,1996-10-11,The Ghost and the Darkness,6.4,236
13938,1985-03-22,The Last Dragon,6.4,69
25520,2000-09-23,The House of Mirth,6.4,25
8840,1996-05-31,DragonHeart,6.4,535
209403,2013-09-06,Bad Words,6.4,334
109421,2013-02-07,Side Effects,6.4,1323
13551,2006-11-07,The Dead Girl,6.4,66
96399,2012-06-01,For Greater Glory - The True Story of Cristiada,6.4,35
5780,1966-07-13,Torn Curtain,6.4,120
121826,2012-09-08,Quartet,6.3,139
27586,2010-03-19,The Runaways,6.3,254
53256,2010-12-23,Three,6.3,31
13250,2007-07-27,Butterfly on a Wheel,6.3,130
24664,2000-10-06,Bamboozled,6.3,24
25350,2004-09-14,Imaginary Heroes,6.3,29
88005,2012-06-22,Seeking a Friend for the End of the World,6.3,700
10135,1989-05-19,Road House,6.3,252
26618,1998-09-25,Clay Pigeons,6.3,39
24137,1999-04-15,An Ideal Husband,6.3,46
268238,2015-02-26,The Second Best Exotic Marigold Hotel,6.3,272
175291,2013-03-08,Cheap Thrills,6.3,155
91076,1998-05-21,Illuminata,6.3,7
24621,2003-04-16,Chasing Papi,6.3,16
41823,1990-08-03,Mo' Better Blues,6.3,47
10585,1988-11-08,Child's Play,6.3,581
33693,2002-09-20,Funny Ha Ha,6.3,8
358451,2015-08-28,A Tale of Three Cities,6.3,5
42151,2009-09-01,Down Terrace,6.3,26
13483,2007-11-28,Awake,6.3,395
8643,2005-09-09,The Exorcism of Emily Rose,6.3,659
86812,2011-01-22,Sound of My Voice,6.3,108
16388,1995-08-09,The Brothers McMullen,6.3,23
9671,1986-09-26,Crocodile Dundee,6.3,503
61984,2010-12-01,Space Battleship Yamato,6.3,59
60307,2011-03-25,Diary of a Wimpy Kid: Rodrick Rules,6.3,238
27455,1999-04-09,Foolish,6.3,3
13197,2006-02-19,10th & Wolf,6.3,24
264999,2015-07-01,Magic Mike XXL,6.3,706
176124,2013-04-19,Home Run,6.3,24
15158,1988-07-08,Phantasm II,6.3,94
8461,2007-10-20,Funny Games,6.3,545
23618,2000-08-18,The Original Kings of Comedy,6.3,15
811,1972-03-09,Silent Running,6.3,177
310131,2016-02-19,The Witch,6.3,1434
1809,2002-10-11,The Rules of Attraction,6.3,168
11404,2006-04-30,Driving Lessons,6.3,47
22597,2000-02-01,The Broken Hearts Club: A Romantic Comedy,6.3,25
3040,2004-06-27,Night Watch,6.3,210
16899,2008-01-01,Easy Virtue,6.3,108
16155,1998-08-17,Safe Men,6.3,16
245700,2014-10-31,Mr. Turner,6.3,204
16005,2008-09-26,The Lucky Ones,6.3,55
281230,2014-01-01,Fort McCoy,6.3,2
44594,2010-03-13,Barry Munday,6.3,22
15237,2004-07-02,De-Lovely,6.3,32
1687,1971-05-20,Escape from the Planet of the Apes,6.3,264
9100,1996-05-03,The Craft,6.3,380
7512,2006-09-01,Idiocracy,6.3,664
232679,2014-08-22,When the Game Stands Tall,6.3,130
301351,2015-08-26,We Are Your Friends,6.3,658
7873,2005-09-11,Harsh Times,6.3,197
1378,2006-05-20,Shortbus,6.3,140
10656,1985-04-10,Subway,6.3,86
12410,2008-12-11,Good,6.3,29
22913,1997-08-31,24 7: Twenty Four Seven,6.3,10
13075,2006-09-08,Sherrybaby,6.3,41
9035,2006-03-31,Slither,6.3,317
12602,1967-10-05,The Torture Chamber of Dr. Sadism,6.3,12
10894,2002-01-13,May,6.3,152
39800,2009-10-10,Life During Wartime,6.3,30
49365,1988-04-22,Lady in White,6.3,25
681,1971-12-13,Diamonds Are Forever,6.3,553
15013,2005-08-17,Wah-Wah,6.3,8
10622,1997-01-31,Mr. Nice Guy,6.3,128
15239,1984-05-01,The Toxic Avenger,6.3,113
